exlibris|ex libris,bookplate 
exotisk|exotic 
exp|performance,dispatch 
expandera|expand,world trade is undergoing rapid expansion 
expansion|expansion,potential for expansion 
expansiv|expansive,the expansive preschool sector 
expediera|deal with,forward 
expediera|serve 
expedit|shop assistant 
expedition|office,parish office 
expedition|expedition,rescue mission 
experiment|experiment,many people are against medical experiments on humans 
experimentera|experiment,experiments were carried out using different solutions 
expert|expert,she was the party&amp;#39;s agricultural expert 
expertis|expertise,the experts called in were not as impressive as expected 
explicit|explicit 
exploatera|exploit,the area has already been severely exploited 
exploatering|exploitation,development 
exploatör|exploiter,developer 
explodera|explode,she exploded in fury 
explosion|explosion,the violence of the explosion killed three people 
explosiv|explosive 
expo|expo, fair 
exponera|expose,exposed to toxic substances 
export|export,exports of wood products are on the increase 
exportera|export 
express|express,the letter was sent by express 
express|express,night express 
express:brev|special delivery letter,&amp;quot;An express letter is rather more expensive than a letter sent at the ordinary rate, and the service is not available on Sundays or holidays.&amp;quot; 
expressiv|expressive,his speech was accompanied by expressive gestures 
expropriation|expropriation 
extas|ecstasy,to be in ecstasy 
extatisk|ecstatic 
exteriör|exterior 
extern|external,the budget requires external financing 
extra|extra,an extra congress was announced 
extra|extra,meat is extra cheap today 
extra:knäck|moonlighting,extra (evening) job 
extraknäcka|moonlight,he sorts letters as an extra job 
extrakt|extract,liqueur extract 
extra:pris|special offer 
extrem|extreme,extreme opinions 
extremist|extremist,a person with extreme (political) opinions 
eye:liner|eyeliner 
f|F,the fourth tone in the scale of C major 
f|born (née),Lisa Andersson, née Persson 
f|formerly,Albert Karlsson, formerly a master-builder, has died 
f d|ex-,former 
f m|am,11 am 
f n|at present,for the time being 
f ö|besides,by the way, in other respects 
fabel|fable 
fabricera|manufacture,a made-up (fabricated) story 
fabrik|plant,factory 
fabrikant|manufacturer 
fabrikat|manufacture,make 
fabulera|romance (about),describe in an imaginative way, give free rein to one&amp;#39;s imagination 
facilitet|amenity,facility 
facit|key,look at the key (answers) 
fack|compartment,box 
fack|profession,trade 
fack|union,join the union 
fack:förbund|national trade (labour) union,&amp;quot;The trade unions are active in different sectors to safeguard the interests of their membership.&amp;quot; 
fack:förening|trade union,(here) the local branch of a national union 
fack:klubb|local (workplace) union,the local-level trade union organization 
fackla|torch,torchlight 
facklig|union,union business 
Facklig Centralorganisation|regional trade union organization 
fack:litteratur|technical (specialist) literature,fiction 
fack:man|professional,specialist 
fack:press|trade press 
fadd|flat,flat (stale) taste 
fadder|godfather,godchild 
fader|father 
faderskap|paternity,paternity suit 
fadäs|faux pas,to put one&amp;#39;s foot in it, drop a brick 
fager|fair 
faggorna|be coming on, be imminent 
fajtas|fight 
fakta|fact 
faktisk|real,the real meaning of what is said 
faktiskt|as a matter of fact,as a matter of fact, it is true 
faktor|factor,there are many factors that affect our health 
faktor|(a printers&amp;#39;) foreman, overseer 
faktum|fact,a well-known fact 
faktura|invoice,an account or bill 
fakultet|faculty,the faculty of medicine 
falang|wing,a political grouping by opinion (left wing, radical; right wing, conservative) 
falk|falcon, hawk 
fall|fall,the government&amp;#39;s fall (downfall) 
fall|(water)fall,falls 
fall|case,in that case 
fallen|having a leaning (inclination) for,bent 
fallenhet|gift,aptitude 
falla|fall,fall down in the street 
falla|fall,snow is falling 
falla|fall,fall in battle 
falla|fall,he fell for her vitality 
fall:färdig|tumbledown,ramshackle 
fall:grop|pitfall 
fallit|fallen 
fallrepet|gangway,be on the brink of ruin 
fall:skärm|parachute,(golden) parachute agreement 
falna|die down,the fire is dying down 
fals|fold,seam 
falsett|falsetto,sing falsetto 
falsk|false,a piece of false information 
falsk|dishonest, deceitful, insincere 
falsk|counterfeit,forged 
falsk|false,sing false 
falu:korv|&amp;quot;Falun sausage&amp;quot;,a ring-shaped, lightly-smoked and boiled sausage 
familj|family,member of the family 
familj|family,family ties 
familje:daghem|registered childminding home,family day nursery 
familje:hem|foster home,&amp;quot;The (family) home is approved for the purpose by the social welfare authorities.&amp;quot; 
familje:pedagog|family advisory officer,a local government employee who can help immigrant families find their feet in their new community 
familje:pension|family pension 
familje:planering|family planning 
familje:rådgivare|family guidance officer (counsellor),family guidance 
familjär|familiar,intimate 
famla|grope,fumble 
famn|arms,embrace 
famn|fathom,a measure of length (about 1.8m) 
famntag|embrace,hug 
famös|notorious,the minister&amp;#39;s notorious statement about neutrality led to his resignation 
fan|the Devil,hell!, damn! 
fan|fan,this record is only for his greatest fans 
fana|flag,banner 
fanatiker|fanatic,religious fanatic 
fanatisk|fanatical,fanatical faith 
fanatism|fanaticism 
fanders|it went to pot (blazes),go to blazes (hell)! 
faner|veneer 
fanfar|fanfare 
fanjunkare|master sergeant,warrant officer 
fann|found 
fanns|was 
fanskap|damn nuisance 
fantasi|imagination,it is just imaginings 
fantasi|imagination,unimaginative 
fantast|enthusiast,football enthusiast (fan, freak) 
fantastisk|fantastic,fantastic adventures 
fantastiskt|terribly,extremely 
fantisera|fantasize,we were fantasizing about our holiday 
fantom|phantom,phantom pains 
fantom|whizz,ace 
far|father,fatherless 
fara|go,go to Stockholm 
fara|danger,risk 
far:bror|uncle 
far:bror|uncle,could you tell me the time, please? 
far:far|grandfather 
far:föräldrar|grandparents 
farhåga|misgiving,apprehension 
farin|brown sugar 
farit|travelled,gone 
farkost|craft,vessel 
far:led|(navigable) channel,lane 
farlig|risky,dangerous 
farm|farm,mink farm 
farmaceut|pharmacist 
far:mor|grandmother,father&amp;#39;s mother 
faro:zon|danger (risk) zone,be in the danger zone (&amp;quot;exposed to risk&amp;quot;) 
fars|farce,farcical 
farsa|my old man,dad 
farsot|epidemic,plague 
farstu|vestibule,entrance hall 
fart|rate,speed 
fart|part of journey,descent 
fart:syndare|person who exceeds the speed limit 
fartyg|boat,vessel 
far:vatten|waters,in warmer waters 
farväl|goodbye,farewell 
fas|phase,the last phase of the job has been begun 
fasa|terror,horror 
fasad|façade,front 
fasan|pheasant 
fasans:full|horrible,terrible 
fasa|dread,he dreaded going to the dentist&amp;#39;s 
fascinerad|fascinated,the mountains have always fascinated me 
fascinerande|fascinating,a fascinating personality 
fascinera|fascinate 
fascism|fascism 
fascist|fascist,fascist(ic) 
fasett|facet,compound (faceted) eye 
fasetterad|faceted,many (multi)-faceted 
fashionabel|fashionable,a fashionable hotel 
faslig|dreadful,frightful 
fason|form,shape 
fason|behaviour,manners 
fast|firm,firm consistency 
fast|permanent,fixed 
fast|(al)though,I&amp;#39;ll do it, though I don&amp;#39;t want to 
fasta|take note of (something) (&amp;quot;keep (something) in mind, rely on what someone says&amp;quot;) 
fasta|fast,fasting 
fasta|fast,I fasted for a week 
faster|aunt 
fastighet|property,real estate 
fastighets:domstol|lands tribunal, land (real estate) court 
fastighets:mäklare|estate agent 
fast:lagen|Lent 
fastlags:bulle|cream and almond paste-filled bun (eaten during Lent) 
fastlags:söndagen|Quinquagesima, Shrove Sunday 
fast:land|continent,mainland 
fastna|get caught,stick in one&amp;#39;s memory 
fast:slår|lay down 
fastställa|establish,appoint 
fastän|(al)though,the boat sailed on, although under a Greek flag 
fat|dish,serving dish 
fat|drum,barrel 
fatal|unlucky,fatal 
fatt|what&amp;#39;s the matter? (&amp;quot;how are you feeling?&amp;quot;) 
fatt|get hold of, grasp, grip 
fatta|catch,grasp 
fatta|grasp,understand 
fatta|be brief,to put it briefly, be brief 
fattas|be missing (short, lacking) 
fattig|poor,a poor person 
fattigdom|poverty,admission of failure 
fattig:lapp|down-and-out,a poverty-stricken person 
fattning|composure,lose one&amp;#39;s head (composure) 
fattning|socket, holder, mounting 
fauna|fauna 
favorisera|give preferential treatment,the teacher gave the female students preferential treatment 
favorit|favourite,(favorite [US]) 
favorit|favourite,Silver Star was the favourite in the second race 
favör|advantage,favour 
FCO|trade union regional organization,&amp;quot;A Swedish TUC local (regional) joint body for the different trade unions in an area; in areas with a lot of immigrants there are, as part of the FCO, immigrant committees on which both immigrants and Swedes sit.&amp;quot; 
fe|fairy 
feature|feature,radio or TV programme including both documentary and dramatized material; a long newspaper article 
feber|fever,temperature 
febrig|feverish 
febril|frantic,febrile 
februari|February 
federal|federal 
federation|federation 
feedback|feedback 
feg|cowardly,brave 
feghet|cowardice 
feja|clean,the house was clean and tidy 
fejd|feud,carrying on a feud with 
fejka|fake,the interview turned out to have been faked 
fel|wrong,go through the wrong door 
fel|mistake, mis- 
fel|mistake, mis- 
fel|fault,it was not my fault 
fel|wrong,there is nothing wrong with me 
felaktig|mis-,incorrect 
fela|do wrong,make a mistake 
fem|five,5 
femdagars:vecka|five-day week 
femdygns:prognos|five-day forecast,a weather forecast for the next five days 
feminin|feminine 
feminism|feminism 
feminist|feminist,feministic 
fem:kamp|pentathlon 
femma|five,the number 5 
femma|fiver,a 5 kronor coin 
fem:rummare|five-room apartment,an apartment with five rooms and a kitchen 
femte|fifth,one fifth 
femti:elva|umpteen,I&amp;#39;ve said that umpteen times 
femti:lapp|fifty krona note 
femtio|fifty,fifty-year-old 
femtionde|fiftieth,in fiftieth place 
femti:öring|fifty-öre piece (coin) 
femton|fifteen 
femtonde|fifteenth,in 15th place 
fem:öring|five-öre piece (coin) 
fena|fin,without moving a muscle (&amp;quot;absolutely still&amp;quot;) 
fenomen|phenomenon,hardening of the arteries is a common phenomenon among old people 
fenomen|phenomenon,Mozart was a musical phenomenon 
fenomenal|phenomenal 
feodal|feudal 
feodalism|feudalism 
ferie|holiday,vacation 
ferie:hem|holiday (vacation) home placement in a family,&amp;quot;Apply to your local social welfare office for a place in a holiday family home.&amp;quot; 
fernissa|gloss,varnish 
fernissa|varnish 
fertil|fertile 
fest|party,party food 
festa|party,he has been partying for a whole week 
festival|festival,film festival 
festlig|festive,festivity 
festlig|comical,amusing 
fet|fat,fat salaries 
fet|greasy,fat 
fet:knopp|stonecrop 
fet:knopp|fatty,a fat person 
fetma|obesity,corpulence 
fett|fat,cooking fat 
fettisdag|Shrove Tuesday 
fia|ludo 
fiasko|fiasco 
fiber|fibre, (fiber [US]) 
fick|received,got 
ficka|pocket,trouser(s) pocket 
ficka|slot,parking slot 
fickdator| 
fick:lampa|(electric) torch, flashlight 
fick:pengar|pocket money 
fick:tjuv|pickpocket 
fiende|foe,enemy 
fientlig|hostile,hostility 
fiffel|cheating,wangling 
fiffig|ingenious,clever 
fiffla|fiddle,cheat 
fifty-fifty|fifty-fifty,share fifty-fifty 
figur|figure,she has a good figure 
figur|figure,character 
figur|figure,see fig. 2 
figurera|appear, feature 
fik|café 
fika|coffee,coffee break 
fika|drink coffee 
fikon|fig 
fikon:språk|mumbo-jumbo 
fiktion|fiction 
fiktiv|fictitious 
fikus|India-rubber tree 
fikus|queer,gay 
fil|Phil.,Ph.D. 
fil|file,nail file 
fil|lane,left lane 
fil|row,three rooms in a row, suite of three rooms 
fil|file,a tool of steel used to smooth out a flat surface 
fil|sour(ed) milk,low-fat sour(ed) milk 
fila|polish,file 
filé|fillet,cod fillet 
filharmoniker|member of the philharmonic 
filial|branch,branch manager 
film|film,film developing 
film|film,feature film 
filma|film,act in a film (films) 
filma|sham,pretend 
filmatisering|adaption for the screen 
film:duk|screen,he has been on the screen for ten years 
fil:mjölk|sour(ed) milk 
filosof|philosopher 
filosofera|philosophise,she sat on a bench and philosophised 
filosofi|philosophy,philosophic(al) 
filt|rug,blanket 
filter|coffee filter 
filtrera|filter,filter paper 
filur|sly dog 
fimp|end,butt 
fimpa|put out,stub out 
fin|smart,fine 
fin|good,excellent 
fin|slender,thin 
fin|fine,fine-cut snuff 
fin|subtle,give someone a subtle (gentle) reminder 
final|final,finale 
finans|finance,the country&amp;#39;s finances are in a terrible state 
finansiera|finance,how is the business to be financed? 
Finansinspektionen| 
finansiär|financier 
finemang|fine!,great! 
finess|finesse,refinement 
finess|detail,fine point 
finger|finger,fingerprint 
fingera|simulate, assume 
finger:borg|thimble 
finger:färdig|dexterous 
finger:visning|pointer,indication 
fingra|finger 
finish|finish 
finish|finish 
finito|finito! 
finka|clink 
finkamma|fine-comb,the area was fine-combed by the police 
fin:känslig|tactful,discreet 
Finland| 
finlands:svensk|Finland-Swedish, Finno-Swedish 
fin:lemmad|slender-limbed 
finländare|Finlander,Finn 
finländsk|Finnish 
finländsk| 
fin:maskig|fine-meshed,a fine-meshed (small-meshed) net 
fin:mekaniker|precision-tool (instrument) maker 
finne|pimple, spot 
finne|Finn,Finlander 
finna|find,the reason is to be found in the interplay of political forces 
finna|find,I find the motion carried 
finna sig|stand,put up with 
finnas|am,is 
finsk|Finnish,from or of Finland 
finska|Finnish,the language in Finland 
finska| 
fin:skuren|fine(ly)-chopped,fine(ly)-cut 
